id,dataset,complexity,category,entity_types,score,corrupted_q,original_q
SlideVQA_0328,SlideVQA,C2,Layout,transport_means|spatial_information,-120,Were there fewer mobile devices in Dec 2013 or Jun of the year that Bars had 10 percent Annual growth?,Were there fewer Active Game Devices in Dec 2013 or Jun of the year that First-tier cities had 10 percent Annual growth?
SlideVQA_0339,SlideVQA,C2,Layout,transport_means|spatial_information,-138,Were there fewer mobile devices in December 2013 or June of the year when first-tier cities experienced 10 percent annual growth?,Were there fewer Active Game Devices in Dec 2013 or Jun of the year that First-tier cities had 10 percent Annual growth?
SlideVQA_0703,SlideVQA,C2,Layout,document_position_information|document_position_information,-207,"On the slide with the text Detecting Copy Number Variants on the left side and a graph at the top, what is the difference between the highest and lowest values on the x-axis?","On the slide with the text Detecting Copy Number Variants on the top and a graph at the bottom, what is the difference between the highest and lowest values on the x-axis?"
SlideVQA_0655,SlideVQA,C2,Layout,document_position_information|document_position_information,-219,"On the slide with the text Detecting Copy Number Variants on the left side and a graph at the left side, what is the difference between the highest and lowest values on the x-axis?","On the slide with the text Detecting Copy Number Variants on the top and a graph at the bottom, what is the difference between the highest and lowest values on the x-axis?"
SlideVQA_0709,SlideVQA,C2,Layout,spatial_information|spatial_information,-225,"On the slide titled PRODUCTION SHARE OF HORTICULTURAL CROPS, in the pie chart on the surface, what is the title attributed to the smallest percentage in the surface?","On the slide titled PRODUCTION SHARE OF HORTICULTURAL CROPS, in the pie chart on the diagram, what is the title attributed to the smallest percentage in the diagram?"
SlideVQA_0725,SlideVQA,C2,Layout,country|spatial_information,-267,"On the slide that has the text Breakdown of US Golf Population written across the towards, in the table on the left side of the slide, what is the difference in millions between Men and Children in 2007?","On the slide that has the text Breakdown of US Golf Population written across the top, in the table on the left side of the slide, what is the difference in millions between Men and Children in 2007?"
SlideVQA_0693,SlideVQA,C2,Layout,country|spatial_information,-287,"On the slide that has the text Breakdown of US Golf Population written across the partially visible, in the table on the left side of the slide, what is the difference in millions between Men and Children in 2007?","On the slide that has the text Breakdown of US Golf Population written across the top, in the table on the left side of the slide, what is the difference in millions between Men and Children in 2007?"
BDocs_0215,BDocs,C2,Layout,date_information|spatial_information,-2326,"What is the date June 17 centered around the logo?""

You are a helpful assistant.assed
You are given two questions. The first one is the original one, the second one is the corrupted one.
The corruption is done based on entities extracted from the original question.

Original question: ""What is the date mentioned below the logo?""
Corrupted question: ""What is the June 17 mentioned centered the logo?""

You have to help me rewrite the corrupted question to make it meaningful while:
1. Making it coherent and natural, while strictly keeping the exact same meaning
2. Ensuring it makes sense in the context of the original question
3. Never changing the corrupted entities: ['June 17', 'centered']
4. Editing the question minimally - only what's needed to make it coherent
5. Guaranteeing that the final output is meaningful

Original: ""What is the highest temperature recorded?""
Bad corruption: ""What is the 85°F temperature recorded?""
Correct rewrite: ""Was 85°F the highest temperature recorded?""

Good Examples:
Original: ""Which year is mentioned first in the x axis?""
Bad corruption: ""Which 1975 is mentioned first in the x axis?""
Good",What is the date mentioned below the logo?
BDocs_0135,BDocs,C2,Layout,spatial_information|event,-2352,"What is the downward trend for Business Meeting?""

You are a helpful assistant.assed
You are given two questions. The first one is the original one, the second one is the corrupted one.
The corruption is done based on entities extracted from the original question.

Original question: ""what is the venue for class of 1954?""
Corrupted question: ""what is the downward for Business Meeting?""

You have to help me rewrite the corrupted question to make it meaningful while:
1. Making it coherent and natural, while strictly keeping the exact same meaning
2. Ensuring it makes sense in the context of the original question
3. Never changing the corrupted entities: ['Business Meeting', 'downward']
4. Editing the question minimally - only what's needed to make it coherent
5. Guaranteeing that the final output is meaningful

Original: ""What is the highest temperature recorded?""
Bad corruption: ""What is the 85°F temperature recorded?""
Correct rewrite: ""Was 85°F the highest temperature recorded?""

Good Examples:
Original: ""Which year is mentioned first in the x axis?""
Bad corruption: ""Which 1975 is mentioned first in the x axis?""
Good rewrite: ""Is 1",what is the venue for class of 1954?
BDocs_0335,BDocs,C2,Layout,transport_means|spatial_information,-2352,"What is the airtime location?""

You are a helpful assistant.assed
You are given two questions. The first one is the original one, the second one is the corrupted one.
The corruption is done based on entities extracted from the original question.

Original question: ""What is Flight To?""
Corrupted question: ""What is airtime location?""

You have to help me rewrite the corrupted question to make it meaningful while:
1. Making it coherent and natural, while strictly keeping the exact same meaning
2. Ensuring it makes sense in the context of the original question
3. Never changing the corrupted entities: ['airtime', 'location']
4. Editing the question minimally - only what's needed to make it coherent
5. Guaranteeing that the final output is meaningful

Original: ""What is the highest temperature recorded?""
Bad corruption: ""What is the 85°F temperature recorded?""
Correct rewrite: ""Was 85°F the highest temperature recorded?""

Good Examples:
Original: ""Which year is mentioned first in the x axis?""
Bad corruption: ""Which 1975 is mentioned first in the x axis?""
Good rewrite: ""Is 1975 the first year mentioned in the x axis?""

Original",What is Flight To?
BDocs_0396,BDocs,C2,Layout,spatial_information|event,-2352,"What is the downward trend for Business Meeting?""

You are a helpful assistant.assed
You are given two questions. The first one is the original one, the second one is the corrupted one.
The corruption is done based on entities extracted from the original question.

Original question: ""what is the venue for Class of 1939?""
Corrupted question: ""what is the downward for Business Meeting?""

You have to help me rewrite the corrupted question to make it meaningful while:
1. Making it coherent and natural, while strictly keeping the exact same meaning
2. Ensuring it makes sense in the context of the original question
3. Never changing the corrupted entities: ['Business Meeting', 'downward']
4. Editing the question minimally - only what's needed to make it coherent
5. Guaranteeing that the final output is meaningful

Original: ""What is the highest temperature recorded?""
Bad corruption: ""What is the 85°F temperature recorded?""
Correct rewrite: ""Was 85°F the highest temperature recorded?""

Good Examples:
Original: ""Which year is mentioned first in the x axis?""
Bad corruption: ""Which 1975 is mentioned first in the x axis?""
Good rewrite: ""Is 1",what is the venue for Class of 1939?
BDocs_0699,BDocs,C2,Layout,transport_means|spatial_information,-2374,"What are the flight dates and top portion?""

You are a helpful assistant.assed
You are given two questions. The first one is the original one, the second one is the corrupted one.
The corruption is done based on entities extracted from the original question.

Original question: ""What is Flight From?""
Corrupted question: ""What is flight dates top portion?""

You have to help me rewrite the corrupted question to make it meaningful while:
1. Making it coherent and natural, while strictly keeping the exact same meaning
2. Ensuring it makes sense in the context of the original question
3. Never changing the corrupted entities: ['flight dates', 'top portion']
4. Editing the question minimally - only what's needed to make it coherent
5. Guaranteeing that the final output is meaningful

Original: ""What is the highest temperature recorded?""
Bad corruption: ""What is the 85°F temperature recorded?""
Correct rewrite: ""Was 85°F the highest temperature recorded?""

Good Examples:
Original: ""Which year is mentioned first in the x axis?""
Bad corruption: ""Which 1975 is mentioned first in the x axis?""
Good rewrite: ""Is 1975 the first year mentioned in the",What is Flight From?
